주차장코드,주차장명,주소,주차장 종류,주차장 종류명,운영구분,운영구분명,전화번호,주차현황 정보 제공여부,주차현황 정보 제공여부명,총 주차면,유무료구분,유무료구분명,야간무료개방여부,야간무료개방여부명,평일 운영 시작시각(HHMM),평일 운영 종료시각(HHMM),주말 운영 시작시각(HHMM),주말 운영 종료시각(HHMM),공휴일 운영 시작시각(HHMM),공휴일 운영 종료시각(HHMM),최종데이터 동기화 시간,"토요일 유,무료 구분","토요일 유,무료 구분명","공휴일 유,무료 구분","공휴일 유,무료 구분명",월 정기권 금액,노상 주차장 관리그룹번호,기본 주차 요금,기본 주차 시간(분 단위),추가 단위 요금,추가 단위 시간(분 단위),버스 기본 주차 요금,버스 기본 주차 시간(분 단위),버스 추가 단위 시간(분 단위),버스 추가 단위 요금,일 최대 요금,위도,경도
1503526,화곡4동 배다리동길(구),강서구 화곡동 842-11,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:49,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,,
1503530,화곡2동 배다리동길(구),강서구 화곡동 881-14,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:49,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,,
1503537,화곡8동 배다리동길(구),강서구 화곡동 890-0,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:49,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,,
1503674,화곡1동 달구지길(구),강서구 화곡동 361-1,NS,노상 주차장,3,시간제 + 거주자 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:49,N,무료,N,무료,120000,1.15001E+12,250,5,250,5,0,0,0,0,10000,,
1503774,화곡8동 배다리동길(구),강서구 화곡동 890-0,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:50,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,,
1503882,화곡1동 배다리서길(구),강서구 화곡동 914-3,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:41,N,무료,Y,유료,120000,1.15001E+12,200,5,250,5,0,0,0,0,10000,,
1503922,화곡6동 신학대길(구),강서구 화곡동 980-19,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:41,N,무료,Y,유료,120000,1.15001E+12,250,5,250,5,0,0,0,0,10000,,
1503956,화곡1동 배다리서길(구),강서구 화곡동 914-3,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,250,5,0,0,0,0,10000,,
1503981,화곡1동 배다리서길(구),강서구 화곡동 949-7,NS,노상 주차장,1,시간제 주차장,02-2065-1575,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2024-09-11 18:26,N,무료,Y,유료,120000,1.15001E+12,200,5,,,0,0,0,0,,,
1504029,화곡8동 배다리동길(구),강서구 화곡동 890-0,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,,
1504033,화곡1동 배다리서길(구),강서구 화곡동 914-3,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,200,5,250,5,0,0,0,0,10000,,
1504058,화곡6동 신학대길(구),강서구 화곡동 980-19,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,250,5,250,5,0,0,0,0,10000,,
1504059,화곡6동 신학대길(구),강서구 화곡동 980-19,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:42,N,무료,Y,유료,120000,1.15001E+12,250,5,250,5,0,0,0,0,10000,,
1504125,화곡8동 배다리동길(구),강서구 화곡동 890-0,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,,
1504131,화곡6동 신학대길(구),강서구 화곡동 980-19,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,Y,유료,120000,1.15001E+12,250,5,250,5,0,0,0,0,10000,,
1504132,화곡6동 신학대길(구),강서구 화곡동 980-19,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,Y,유료,120000,1.15001E+12,250,5,250,5,0,0,0,0,10000,,
1504134,화곡6동 신학대길(구),강서구 화곡동 980-19,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,Y,유료,120000,1.15001E+12,250,5,250,5,0,0,0,0,10000,,
1504137,화곡1동 배다리서길(구),강서구 화곡동 914-3,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,Y,유료,120000,1.15001E+12,200,5,250,5,0,0,0,0,10000,,
1504157,화곡6동 신학대길(구),강서구 화곡동 980-19,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,Y,유료,120000,1.15001E+12,250,5,250,5,0,0,0,0,10000,,
1504215,등촌3동 꿈나무길(구),강서구 등촌동 701-0,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:43,N,무료,Y,유료,120000,1.15001E+12,250,5,250,5,0,0,0,0,10000,,
1504374,화곡8동 배다리동길(구),강서구 화곡동 890-0,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:45,N,무료,Y,유료,120000,1.15001E+12,200,5,200,5,0,0,0,0,10000,,
1504402,방신시장 고객주차장(구),강서구 방화동 858-0,NS,노상 주차장,1,시간제 주차장,02-2666-4080,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1900,0,0,2019-06-10 10:45,N,무료,Y,유료,60000,1.15001E+12,250,5,0,0,0,0,0,0,0,,
1504483,가양3동 황금내공원길(구),강서구 가양동 1485-0,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:46,N,무료,Y,유료,50000,1.15001E+12,100,5,100,5,0,0,0,0,5000,37.56189047,126.863722
1504483,가양3동 황금내공원길(구),강서구 가양동 1485-0,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:46,N,무료,Y,유료,50000,1.15001E+12,100,5,100,5,0,0,0,0,5000,37.56403086,126.8579718
1504483,가양3동 황금내공원길(구),강서구 가양동 1485-0,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:46,N,무료,Y,유료,50000,1.15001E+12,100,5,100,5,0,0,0,0,5000,37.56226342,126.8631007
1504483,가양3동 황금내공원길(구),강서구 가양동 1485-0,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:46,N,무료,Y,유료,50000,1.15001E+12,100,5,100,5,0,0,0,0,5000,37.56302538,126.8618299
1504483,가양3동 황금내공원길(구),강서구 가양동 1485-0,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:46,N,무료,Y,유료,50000,1.15001E+12,100,5,100,5,0,0,0,0,5000,37.56400953,126.8580594
1504483,가양3동 황금내공원길(구),강서구 가양동 1485-0,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:46,N,무료,Y,유료,50000,1.15001E+12,100,5,100,5,0,0,0,0,5000,37.56415765,126.8597333
1504483,가양3동 황금내공원길(구),강서구 가양동 1485-0,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:46,N,무료,Y,유료,50000,1.15001E+12,100,5,100,5,0,0,0,0,5000,37.5629299,126.861987
1504483,가양3동 황금내공원길(구),강서구 가양동 1485-0,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:46,N,무료,Y,유료,50000,1.15001E+12,100,5,100,5,0,0,0,0,5000,37.56322542,126.8614874
1504483,가양3동 황금내공원길(구),강서구 가양동 1485-0,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:46,N,무료,Y,유료,50000,1.15001E+12,100,5,100,5,0,0,0,0,5000,37.56223487,126.8631445
1504483,가양3동 황금내공원길(구),강서구 가양동 1485-0,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:46,N,무료,Y,유료,50000,1.15001E+12,100,5,100,5,0,0,0,0,5000,37.5626792,126.8624048
1504483,가양3동 황금내공원길(구),강서구 가양동 1485-0,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:46,N,무료,Y,유료,50000,1.15001E+12,100,5,100,5,0,0,0,0,5000,37.56416333,126.8593442
1504483,가양3동 황금내공원길(구),강서구 가양동 1485-0,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:46,N,무료,Y,유료,50000,1.15001E+12,100,5,100,5,0,0,0,0,5000,37.56397752,126.860245
1504483,가양3동 황금내공원길(구),강서구 가양동 1485-0,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:46,N,무료,Y,유료,50000,1.15001E+12,100,5,100,5,0,0,0,0,5000,37.56201644,126.8635098
1504483,가양3동 황금내공원길(구),강서구 가양동 1485-0,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:46,N,무료,Y,유료,50000,1.15001E+12,100,5,100,5,0,0,0,0,5000,37.5641387,126.8590909
1504483,가양3동 황금내공원길(구),강서구 가양동 1485-0,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:46,N,무료,Y,유료,50000,1.15001E+12,100,5,100,5,0,0,0,0,5000,37.56240678,126.8628636
1504483,가양3동 황금내공원길(구),강서구 가양동 1485-0,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:46,N,무료,Y,유료,50000,1.15001E+12,100,5,100,5,0,0,0,0,5000,37.56206832,126.8634232
1504483,가양3동 황금내공원길(구),강서구 가양동 1485-0,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:46,N,무료,Y,유료,50000,1.15001E+12,100,5,100,5,0,0,0,0,5000,37.56414435,126.8591517
1504483,가양3동 황금내공원길(구),강서구 가양동 1485-0,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:46,N,무료,Y,유료,50000,1.15001E+12,100,5,100,5,0,0,0,0,5000,37.56358913,126.8608948
1504483,가양3동 황금내공원길(구),강서구 가양동 1485-0,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:46,N,무료,Y,유료,50000,1.15001E+12,100,5,100,5,0,0,0,0,5000,37.56355935,126.8609449
1504483,가양3동 황금내공원길(구),강서구 가양동 1485-0,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:46,N,무료,Y,유료,50000,1.15001E+12,100,5,100,5,0,0,0,0,5000,37.564158,126.8596707
1504483,가양3동 황금내공원길(구),강서구 가양동 1485-0,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:46,N,무료,Y,유료,50000,1.15001E+12,100,5,100,5,0,0,0,0,5000,37.56385809,126.8604454
1504483,가양3동 황금내공원길(구),강서구 가양동 1485-0,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:46,N,무료,Y,유료,50000,1.15001E+12,100,5,100,5,0,0,0,0,5000,37.56220619,126.8631912
1504483,가양3동 황금내공원길(구),강서구 가양동 1485-0,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:46,N,무료,Y,유료,50000,1.15001E+12,100,5,100,5,0,0,0,0,5000,37.56412008,126.8587223
1504483,가양3동 황금내공원길(구),강서구 가양동 1485-0,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:46,N,무료,Y,유료,50000,1.15001E+12,100,5,100,5,0,0,0,0,5000,37.56415168,126.8592123
1504483,가양3동 황금내공원길(구),강서구 가양동 1485-0,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:46,N,무료,Y,유료,50000,1.15001E+12,100,5,100,5,0,0,0,0,5000,37.56364878,126.8607947
1504483,가양3동 황금내공원길(구),강서구 가양동 1485-0,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:46,N,무료,Y,유료,50000,1.15001E+12,100,5,100,5,0,0,0,0,5000,37.56178572,126.8638918
1504483,가양3동 황금내공원길(구),강서구 가양동 1485-0,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:46,N,무료,Y,유료,50000,1.15001E+12,100,5,100,5,0,0,0,0,5000,37.56382837,126.8604952
1504483,가양3동 황금내공원길(구),강서구 가양동 1485-0,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:46,N,무료,Y,유료,50000,1.15001E+12,100,5,100,5,0,0,0,0,5000,37.56325287,126.8614433
1504483,가양3동 황금내공원길(구),강서구 가양동 1485-0,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:46,N,무료,Y,유료,50000,1.15001E+12,100,5,100,5,0,0,0,0,5000,37.56204334,126.8634682
1504483,가양3동 황금내공원길(구),강서구 가양동 1485-0,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:46,N,무료,Y,유료,50000,1.15001E+12,100,5,100,5,0,0,0,0,5000,37.56186429,126.8637652
1504483,가양3동 황금내공원길(구),강서구 가양동 1485-0,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:46,N,무료,Y,유료,50000,1.15001E+12,100,5,100,5,0,0,0,0,5000,37.56259116,126.862551
1504483,가양3동 황금내공원길(구),강서구 가양동 1485-0,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:46,N,무료,Y,유료,50000,1.15001E+12,100,5,100,5,0,0,0,0,5000,37.56256342,126.8625993
1504483,가양3동 황금내공원길(구),강서구 가양동 1485-0,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:46,N,무료,Y,유료,50000,1.15001E+12,100,5,100,5,0,0,0,0,5000,37.56330394,126.8613526
1504483,가양3동 황금내공원길(구),강서구 가양동 1485-0,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:46,N,무료,Y,유료,50000,1.15001E+12,100,5,100,5,0,0,0,0,5000,37.56237882,126.8629074
1504483,가양3동 황금내공원길(구),강서구 가양동 1485-0,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:46,N,무료,Y,유료,50000,1.15001E+12,100,5,100,5,0,0,0,0,5000,37.56379856,126.8605453
1504483,가양3동 황금내공원길(구),강서구 가양동 1485-0,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:46,N,무료,Y,유료,50000,1.15001E+12,100,5,100,5,0,0,0,0,5000,37.5641597,126.8592783
1504483,가양3동 황금내공원길(구),강서구 가양동 1485-0,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:46,N,무료,Y,유료,50000,1.15001E+12,100,5,100,5,0,0,0,0,5000,37.56296202,126.8619356
1504483,가양3동 황금내공원길(구),강서구 가양동 1485-0,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:46,N,무료,Y,유료,50000,1.15001E+12,100,5,100,5,0,0,0,0,5000,37.56183637,126.8638085
1504483,가양3동 황금내공원길(구),강서구 가양동 1485-0,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:46,N,무료,Y,유료,50000,1.15001E+12,100,5,100,5,0,0,0,0,5000,37.56327896,126.8613971
1504483,가양3동 황금내공원길(구),강서구 가양동 1485-0,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:46,N,무료,Y,유료,50000,1.15001E+12,100,5,100,5,0,0,0,0,5000,37.56196541,126.8635966
1504483,가양3동 황금내공원길(구),강서구 가양동 1485-0,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:46,N,무료,Y,유료,50000,1.15001E+12,100,5,100,5,0,0,0,0,5000,37.56415703,126.8597959
1504483,가양3동 황금내공원길(구),강서구 가양동 1485-0,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:46,N,무료,Y,유료,50000,1.15001E+12,100,5,100,5,0,0,0,0,5000,37.56414633,126.8589146
1504483,가양3동 황금내공원길(구),강서구 가양동 1485-0,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:46,N,무료,Y,유료,50000,1.15001E+12,100,5,100,5,0,0,0,0,5000,37.56407271,126.8583617
1504483,가양3동 황금내공원길(구),강서구 가양동 1485-0,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:46,N,무료,Y,유료,50000,1.15001E+12,100,5,100,5,0,0,0,0,5000,37.56313958,126.8616344
1504483,가양3동 황금내공원길(구),강서구 가양동 1485-0,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:46,N,무료,Y,유료,50000,1.15001E+12,100,5,100,5,0,0,0,0,5000,37.56282842,126.8621563
1504483,가양3동 황금내공원길(구),강서구 가양동 1485-0,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:46,N,무료,Y,유료,50000,1.15001E+12,100,5,100,5,0,0,0,0,5000,37.56415886,126.8595455
1504483,가양3동 황금내공원길(구),강서구 가양동 1485-0,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:46,N,무료,Y,유료,50000,1.15001E+12,100,5,100,5,0,0,0,0,5000,37.56243443,126.8628201
1504483,가양3동 황금내공원길(구),강서구 가양동 1485-0,NS,노상 주차장,1,시간제 주차장,02-2607-9113,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 10:46,N,무료,Y,유료,50000,1.15001E+12,100,5,100,5,0,0,0,0,5000,37.56277437,126.8622457
